Event, nTightEle, nTightMu, hasOS, nJets, nBJets, hasZCand
53659655,0.0,0.0,0.0,0.0,0.0,1.0
53659666,0.0,0.0,0.0,0.0,0.0,1.0
53659671,0.0,0.0,0.0,0.0,0.0,1.0
53659717,0.0,0.0,0.0,1.0,-1.0,1.0
53659759,0.0,0.0,0.0,1.0,0.0,0.0
53659859,0.0,0.0,0.0,0.0,0.0,1.0
53659886,0.0,0.0,0.0,1.0,0.0,0.0
53659943,0.0,0.0,0.0,0.0,0.0,1.0
53659926,0.0,0.0,0.0,1.0,-1.0,1.0
53659960,0.0,0.0,0.0,2.0,-2.0,1.0
53659967,0.0,0.0,0.0,1.0,0.0,0.0
53660027,0.0,0.0,0.0,0.0,0.0,1.0
53660028,0.0,0.0,0.0,2.0,-1.0,0.0
53660066,0.0,0.0,0.0,0.0,0.0,1.0
53660165,0.0,0.0,0.0,0.0,0.0,1.0
53660241,0.0,0.0,0.0,0.0,0.0,1.0
53660232,0.0,0.0,0.0,0.0,0.0,1.0
53660244,0.0,0.0,0.0,0.0,0.0,1.0
53660282,0.0,0.0,0.0,2.0,-2.0,1.0
53660376,0.0,0.0,0.0,2.0,-1.0,0.0
53660397,0.0,0.0,0.0,1.0,0.0,0.0
53660447,0.0,0.0,0.0,1.0,-1.0,1.0
53660538,0.0,0.0,0.0,0.0,0.0,1.0
53660547,0.0,0.0,0.0,0.0,0.0,1.0
53660558,0.0,0.0,0.0,0.0,0.0,1.0
53660562,0.0,0.0,0.0,0.0,0.0,1.0
53660654,0.0,0.0,0.0,1.0,-1.0,1.0
53660717,0.0,0.0,0.0,1.0,-1.0,1.0
53660810,0.0,0.0,0.0,0.0,0.0,1.0
53660814,0.0,0.0,0.0,1.0,-1.0,1.0
53660830,0.0,0.0,0.0,3.0,-2.0,0.0
53660848,0.0,0.0,0.0,0.0,0.0,1.0
53660889,0.0,0.0,0.0,1.0,-1.0,1.0
53660911,0.0,0.0,0.0,1.0,-1.0,1.0
53660929,0.0,0.0,0.0,0.0,0.0,1.0
53660993,0.0,0.0,0.0,0.0,0.0,1.0
53661023,0.0,0.0,0.0,0.0,0.0,1.0
53661058,0.0,0.0,0.0,1.0,0.0,0.0
53661094,0.0,0.0,0.0,0.0,0.0,1.0
53661111,0.0,0.0,0.0,2.0,-2.0,1.0
53661133,0.0,0.0,0.0,0.0,0.0,1.0
53661203,0.0,0.0,0.0,1.0,0.0,0.0
53661220,0.0,0.0,0.0,2.0,0.0,-1.0
53661330,0.0,0.0,0.0,0.0,0.0,1.0
53661348,0.0,0.0,0.0,3.0,-2.0,0.0
53661365,0.0,0.0,0.0,0.0,0.0,1.0
53661403,0.0,0.0,0.0,0.0,0.0,1.0
53661507,0.0,0.0,0.0,0.0,0.0,1.0
53661545,0.0,0.0,0.0,0.0,0.0,1.0
53661548,0.0,0.0,0.0,0.0,0.0,1.0
53661566,0.0,0.0,0.0,2.0,-2.0,1.0
53661603,0.0,0.0,0.0,0.0,0.0,1.0
53661630,0.0,0.0,0.0,3.0,-3.0,1.0
53661645,0.0,0.0,0.0,1.0,-1.0,1.0
53661672,0.0,0.0,0.0,0.0,0.0,1.0
53661651,0.0,0.0,0.0,0.0,0.0,1.0
53723912,0.0,0.0,0.0,0.0,0.0,1.0
53723929,0.0,0.0,0.0,0.0,0.0,1.0
53723933,0.0,0.0,0.0,0.0,0.0,1.0
53724082,0.0,0.0,0.0,0.0,0.0,1.0
53724104,0.0,0.0,0.0,1.0,-1.0,1.0
53724167,0.0,0.0,0.0,1.0,-1.0,1.0
53724188,0.0,0.0,0.0,2.0,-2.0,1.0
53724199,0.0,0.0,0.0,0.0,0.0,1.0
53724232,0.0,0.0,0.0,1.0,-1.0,1.0
53724325,0.0,0.0,0.0,0.0,0.0,1.0
53724360,0.0,0.0,0.0,0.0,0.0,1.0
53724357,0.0,0.0,0.0,0.0,0.0,1.0
53724391,0.0,0.0,0.0,0.0,0.0,1.0
53724381,0.0,0.0,0.0,1.0,-1.0,1.0
53724392,0.0,0.0,0.0,0.0,0.0,1.0
53724432,0.0,0.0,0.0,0.0,0.0,1.0
53724436,0.0,0.0,0.0,1.0,-1.0,1.0
53724530,0.0,0.0,0.0,1.0,0.0,0.0
53724564,0.0,0.0,0.0,0.0,0.0,1.0
53724562,0.0,0.0,0.0,0.0,0.0,1.0
53724571,0.0,0.0,0.0,0.0,0.0,1.0
53724721,0.0,0.0,0.0,0.0,0.0,1.0
53724762,0.0,0.0,0.0,1.0,-1.0,1.0
53724825,0.0,0.0,0.0,0.0,0.0,1.0
53724851,0.0,0.0,0.0,0.0,0.0,1.0
53724854,0.0,0.0,0.0,2.0,-2.0,1.0
53724872,0.0,0.0,0.0,0.0,0.0,1.0
53724957,0.0,0.0,0.0,1.0,-1.0,1.0
53724975,0.0,0.0,0.0,0.0,0.0,1.0
53724982,0.0,0.0,0.0,1.0,0.0,0.0
53725084,0.0,0.0,0.0,0.0,0.0,1.0
53725155,0.0,0.0,0.0,0.0,0.0,1.0
53725172,0.0,0.0,0.0,0.0,0.0,1.0
53725224,0.0,0.0,0.0,2.0,-2.0,1.0
53725219,0.0,0.0,0.0,0.0,0.0,1.0
53725283,0.0,0.0,0.0,0.0,0.0,1.0
53725289,0.0,0.0,0.0,0.0,0.0,1.0
53725299,0.0,0.0,0.0,0.0,0.0,1.0
53725313,0.0,0.0,0.0,0.0,0.0,1.0
53725330,0.0,0.0,0.0,0.0,0.0,1.0
53725345,0.0,0.0,0.0,0.0,0.0,1.0
53725365,0.0,0.0,0.0,1.0,0.0,0.0
53725410,0.0,0.0,0.0,0.0,0.0,1.0
53725404,0.0,0.0,0.0,0.0,0.0,1.0
53725419,0.0,0.0,0.0,2.0,-2.0,1.0
53725505,0.0,0.0,0.0,1.0,0.0,0.0
53725510,0.0,0.0,0.0,0.0,0.0,1.0
53725560,0.0,0.0,0.0,1.0,-1.0,1.0
53725580,0.0,0.0,0.0,1.0,-1.0,1.0
53725606,0.0,0.0,0.0,1.0,-1.0,1.0
53725650,0.0,0.0,0.0,0.0,0.0,1.0
53725699,0.0,0.0,0.0,0.0,0.0,1.0
53725715,0.0,0.0,0.0,1.0,-1.0,1.0
53725737,0.0,0.0,0.0,2.0,-2.0,1.0
53725761,0.0,0.0,0.0,0.0,0.0,1.0
53725774,0.0,0.0,0.0,0.0,0.0,1.0
53725782,0.0,0.0,0.0,0.0,0.0,1.0
53725788,0.0,0.0,0.0,0.0,0.0,1.0
53725752,0.0,0.0,0.0,1.0,-1.0,1.0
53725821,0.0,0.0,0.0,1.0,-1.0,1.0
53725829,0.0,0.0,0.0,0.0,0.0,1.0
53725844,0.0,0.0,0.0,0.0,0.0,1.0
53725839,0.0,0.0,0.0,0.0,0.0,1.0
53725907,0.0,0.0,0.0,1.0,-1.0,1.0
53725904,0.0,0.0,0.0,0.0,0.0,1.0
53725946,0.0,0.0,0.0,0.0,0.0,1.0
53725962,0.0,0.0,0.0,0.0,0.0,1.0
53725988,0.0,0.0,0.0,0.0,0.0,1.0
53726008,0.0,0.0,0.0,0.0,0.0,1.0
53726070,0.0,0.0,0.0,2.0,-2.0,1.0
53726073,0.0,0.0,0.0,2.0,-2.0,1.0
53726094,0.0,0.0,0.0,1.0,0.0,0.0
53726135,0.0,0.0,0.0,0.0,0.0,1.0
53726167,0.0,0.0,0.0,0.0,0.0,1.0
53726198,0.0,0.0,0.0,0.0,0.0,1.0
53726190,0.0,0.0,0.0,1.0,-1.0,1.0
53726272,0.0,0.0,0.0,0.0,0.0,1.0
53726267,0.0,0.0,0.0,1.0,-1.0,1.0
53726337,0.0,0.0,0.0,0.0,0.0,1.0
53726390,0.0,0.0,0.0,1.0,-1.0,1.0
53726438,0.0,0.0,0.0,1.0,-1.0,1.0
53726450,0.0,0.0,0.0,0.0,0.0,1.0
53726451,0.0,0.0,0.0,0.0,0.0,1.0
53726565,0.0,0.0,0.0,1.0,-1.0,1.0
53726559,0.0,0.0,0.0,0.0,0.0,1.0
58690178,0.0,0.0,0.0,0.0,0.0,1.0
58690192,0.0,0.0,0.0,0.0,0.0,1.0
58690234,0.0,0.0,0.0,2.0,-2.0,1.0
58690287,0.0,0.0,0.0,0.0,0.0,1.0
58690305,0.0,0.0,0.0,0.0,0.0,1.0
58690339,0.0,0.0,0.0,1.0,-1.0,1.0
58690347,0.0,0.0,0.0,2.0,-2.0,1.0
58690354,0.0,0.0,0.0,0.0,0.0,1.0
58690363,0.0,0.0,0.0,1.0,-1.0,1.0
58690379,0.0,0.0,0.0,0.0,0.0,1.0
58690415,0.0,0.0,0.0,2.0,-2.0,1.0
58690407,0.0,0.0,0.0,1.0,-1.0,1.0
58690482,0.0,0.0,0.0,3.0,-2.0,0.0
58690492,0.0,0.0,0.0,0.0,0.0,1.0
58690601,0.0,0.0,0.0,1.0,0.0,0.0
58690609,0.0,0.0,0.0,0.0,0.0,1.0
58690682,0.0,0.0,0.0,0.0,0.0,1.0
58690664,0.0,0.0,0.0,1.0,-1.0,1.0
58690712,0.0,0.0,0.0,0.0,0.0,1.0
58690770,0.0,0.0,0.0,0.0,0.0,1.0
58690790,0.0,0.0,0.0,0.0,0.0,1.0
58690811,0.0,0.0,0.0,0.0,0.0,1.0
58690888,0.0,0.0,0.0,0.0,0.0,1.0
58690876,0.0,0.0,0.0,0.0,0.0,1.0
58690899,0.0,0.0,0.0,0.0,0.0,1.0
58690910,0.0,0.0,0.0,1.0,-1.0,1.0
58690925,0.0,0.0,0.0,2.0,0.0,-1.0
58691044,0.0,0.0,0.0,0.0,0.0,1.0
58691056,0.0,0.0,0.0,0.0,0.0,1.0
58691079,0.0,0.0,0.0,2.0,-2.0,1.0
58691101,0.0,0.0,0.0,1.0,-1.0,1.0
58691114,0.0,0.0,0.0,1.0,0.0,0.0
58691148,0.0,0.0,0.0,0.0,0.0,1.0
58691172,0.0,0.0,0.0,1.0,-1.0,1.0
58691198,0.0,0.0,0.0,0.0,0.0,1.0
58691316,0.0,0.0,0.0,3.0,-3.0,1.0
58691326,0.0,0.0,0.0,2.0,-2.0,1.0
58691376,0.0,0.0,0.0,1.0,0.0,0.0
58691363,0.0,0.0,0.0,2.0,-2.0,1.0
58691406,0.0,0.0,0.0,0.0,0.0,1.0
58691433,0.0,0.0,0.0,0.0,0.0,1.0
58691421,0.0,0.0,0.0,1.0,0.0,0.0
58691496,0.0,0.0,0.0,1.0,-1.0,1.0
58691592,0.0,0.0,0.0,1.0,0.0,0.0
58691608,0.0,0.0,0.0,0.0,0.0,1.0
58691654,0.0,0.0,0.0,0.0,0.0,1.0
58691664,0.0,0.0,0.0,0.0,0.0,1.0
58691681,0.0,0.0,0.0,1.0,-1.0,1.0
58691725,0.0,0.0,0.0,0.0,0.0,1.0
58691698,0.0,0.0,0.0,1.0,-1.0,1.0
58691748,0.0,0.0,0.0,0.0,0.0,1.0
58691792,0.0,0.0,0.0,0.0,0.0,1.0
58691780,0.0,0.0,0.0,1.0,-1.0,1.0
58691818,0.0,0.0,0.0,0.0,0.0,1.0
58691846,0.0,0.0,0.0,0.0,0.0,1.0
58691853,0.0,0.0,0.0,0.0,0.0,1.0
58691932,0.0,0.0,0.0,0.0,0.0,1.0
58691968,0.0,0.0,0.0,2.0,-2.0,1.0
58692020,0.0,0.0,0.0,0.0,0.0,1.0
58692060,0.0,0.0,0.0,0.0,0.0,1.0
58692064,0.0,0.0,0.0,0.0,0.0,1.0
58692067,0.0,0.0,0.0,1.0,0.0,0.0
58692078,0.0,0.0,0.0,1.0,0.0,0.0
58692135,0.0,0.0,0.0,0.0,0.0,1.0
58692158,0.0,0.0,0.0,1.0,-1.0,1.0
58692172,0.0,0.0,0.0,0.0,0.0,1.0
58692285,0.0,0.0,0.0,0.0,0.0,1.0
58692325,0.0,0.0,0.0,0.0,0.0,1.0
58692355,0.0,0.0,0.0,1.0,-1.0,1.0
58692370,0.0,0.0,0.0,0.0,0.0,1.0
58692393,0.0,0.0,0.0,1.0,-1.0,1.0
58692434,0.0,0.0,0.0,0.0,0.0,1.0
58692457,0.0,0.0,0.0,0.0,0.0,1.0
58692466,0.0,0.0,0.0,0.0,0.0,1.0
58692536,0.0,0.0,0.0,0.0,0.0,1.0
58692584,0.0,0.0,0.0,2.0,-2.0,1.0
58692644,0.0,0.0,0.0,0.0,0.0,1.0
58692741,0.0,0.0,0.0,0.0,0.0,1.0
58692755,0.0,0.0,0.0,0.0,0.0,1.0
58692765,0.0,0.0,0.0,0.0,0.0,1.0
58692792,0.0,0.0,0.0,1.0,0.0,0.0
58692816,0.0,0.0,0.0,0.0,0.0,1.0
59565603,0.0,0.0,0.0,0.0,0.0,1.0
59565619,0.0,0.0,0.0,0.0,0.0,1.0
59565626,0.0,0.0,0.0,1.0,-1.0,1.0
59565653,0.0,0.0,0.0,0.0,0.0,1.0
59565751,0.0,0.0,0.0,0.0,0.0,1.0
59565794,0.0,0.0,0.0,1.0,-1.0,1.0
59565803,0.0,0.0,0.0,0.0,0.0,1.0
59565828,0.0,0.0,0.0,0.0,0.0,1.0
59565920,0.0,0.0,0.0,0.0,0.0,1.0
59565891,0.0,0.0,0.0,3.0,-2.0,0.0
59565947,0.0,0.0,0.0,1.0,0.0,0.0
59566011,0.0,0.0,0.0,0.0,0.0,1.0
59566083,0.0,0.0,0.0,0.0,0.0,1.0
59566128,0.0,0.0,0.0,1.0,0.0,0.0
59566134,0.0,0.0,0.0,1.0,0.0,0.0
59566214,0.0,0.0,0.0,0.0,0.0,1.0
59566318,0.0,0.0,0.0,0.0,0.0,1.0
59566313,0.0,0.0,0.0,3.0,-2.0,0.0
59566411,0.0,0.0,0.0,0.0,0.0,1.0
59566414,0.0,0.0,0.0,0.0,0.0,1.0
59566439,0.0,0.0,0.0,0.0,0.0,1.0
59566434,0.0,0.0,0.0,0.0,0.0,1.0
59566503,0.0,0.0,0.0,0.0,0.0,1.0
59566513,0.0,0.0,0.0,1.0,-1.0,1.0
59566613,0.0,0.0,0.0,0.0,0.0,1.0
59566646,0.0,0.0,0.0,0.0,0.0,1.0
59566726,0.0,0.0,0.0,0.0,0.0,1.0
59566743,0.0,0.0,0.0,0.0,0.0,1.0
59566780,0.0,0.0,0.0,0.0,0.0,1.0
59566800,0.0,0.0,0.0,0.0,0.0,1.0
59566828,0.0,0.0,0.0,0.0,0.0,1.0
59566858,0.0,0.0,0.0,3.0,-1.0,-1.0
59566909,0.0,0.0,0.0,0.0,0.0,1.0
59566978,0.0,0.0,0.0,0.0,0.0,1.0
59567017,0.0,0.0,0.0,1.0,0.0,0.0
59567022,0.0,0.0,0.0,0.0,0.0,1.0
59567076,0.0,0.0,0.0,2.0,-2.0,1.0
59567084,0.0,0.0,0.0,1.0,0.0,0.0
59567046,0.0,0.0,0.0,0.0,0.0,1.0
59567073,0.0,0.0,0.0,0.0,0.0,1.0
59567239,0.0,0.0,0.0,0.0,0.0,1.0
59567251,0.0,0.0,0.0,3.0,-3.0,1.0
59567282,0.0,0.0,0.0,0.0,0.0,1.0
59567293,0.0,0.0,0.0,0.0,0.0,1.0
59567311,0.0,0.0,0.0,0.0,0.0,1.0
59567322,0.0,0.0,0.0,0.0,0.0,1.0
59567358,0.0,0.0,0.0,1.0,-1.0,1.0
59567449,0.0,0.0,0.0,0.0,0.0,1.0
59567518,0.0,0.0,0.0,0.0,0.0,1.0
59567510,0.0,0.0,0.0,1.0,0.0,0.0
59567656,0.0,0.0,0.0,1.0,0.0,0.0
59567690,0.0,0.0,0.0,0.0,0.0,1.0
59567709,0.0,0.0,0.0,1.0,0.0,0.0
59567775,0.0,0.0,0.0,0.0,0.0,1.0
59567914,0.0,0.0,0.0,0.0,0.0,1.0
59567936,0.0,0.0,0.0,0.0,0.0,1.0
59567972,0.0,0.0,0.0,0.0,0.0,1.0
59568005,0.0,0.0,0.0,0.0,0.0,1.0
59568068,0.0,0.0,0.0,1.0,-1.0,1.0
59568124,0.0,0.0,0.0,1.0,-1.0,1.0
59568149,0.0,0.0,0.0,0.0,0.0,1.0
59568137,0.0,0.0,0.0,1.0,-1.0,1.0
59568138,0.0,0.0,0.0,0.0,0.0,1.0
59568160,0.0,0.0,0.0,0.0,0.0,1.0
59568164,0.0,0.0,0.0,1.0,0.0,0.0
59568198,0.0,0.0,0.0,0.0,0.0,1.0
59568226,0.0,0.0,0.0,0.0,0.0,1.0
59568262,0.0,0.0,0.0,0.0,0.0,1.0
59568240,0.0,0.0,0.0,0.0,0.0,1.0
59568303,0.0,0.0,0.0,0.0,0.0,1.0
59568348,0.0,0.0,0.0,0.0,0.0,1.0
59568353,0.0,0.0,0.0,1.0,0.0,0.0
59568407,0.0,0.0,0.0,0.0,0.0,1.0
59568437,0.0,0.0,0.0,1.0,0.0,0.0
59568500,0.0,0.0,0.0,1.0,0.0,0.0
59568542,0.0,0.0,0.0,0.0,0.0,1.0
59568603,0.0,0.0,0.0,0.0,0.0,1.0
59568613,0.0,0.0,0.0,2.0,-1.0,0.0
59568644,0.0,0.0,0.0,0.0,0.0,1.0
59568676,0.0,0.0,0.0,0.0,0.0,1.0
59568757,0.0,0.0,0.0,0.0,0.0,1.0
59568804,0.0,0.0,0.0,0.0,0.0,1.0
59568839,0.0,0.0,0.0,3.0,-2.0,0.0
59568925,0.0,0.0,0.0,1.0,-1.0,1.0
59568928,0.0,0.0,0.0,0.0,0.0,1.0
59568933,0.0,0.0,0.0,1.0,-1.0,1.0
59568952,0.0,0.0,0.0,1.0,-1.0,1.0
59569089,0.0,0.0,0.0,3.0,-1.0,-1.0
59569181,0.0,0.0,0.0,0.0,0.0,1.0
59569188,0.0,0.0,0.0,0.0,0.0,1.0
59569194,0.0,0.0,0.0,1.0,0.0,0.0
59569246,0.0,0.0,0.0,0.0,0.0,1.0
59569250,0.0,0.0,0.0,0.0,0.0,1.0
59569363,0.0,0.0,0.0,0.0,0.0,1.0
59569434,0.0,0.0,0.0,0.0,0.0,1.0
59569468,0.0,0.0,0.0,0.0,0.0,1.0
59569599,0.0,0.0,0.0,0.0,0.0,1.0
59569684,0.0,0.0,0.0,0.0,0.0,1.0
59569733,0.0,0.0,0.0,0.0,0.0,1.0
59569753,0.0,0.0,0.0,1.0,-1.0,1.0
59569821,0.0,0.0,0.0,1.0,-1.0,1.0
59569921,0.0,0.0,0.0,0.0,0.0,1.0
59569995,0.0,0.0,0.0,0.0,0.0,1.0
59570063,0.0,0.0,0.0,0.0,0.0,1.0
59570123,0.0,0.0,0.0,3.0,-3.0,1.0
59570153,0.0,0.0,0.0,0.0,0.0,1.0
59570320,0.0,0.0,0.0,2.0,-2.0,1.0
59570323,0.0,0.0,0.0,0.0,0.0,1.0
59570339,0.0,0.0,0.0,0.0,0.0,1.0
59570350,0.0,0.0,0.0,0.0,0.0,1.0
59570452,0.0,0.0,0.0,0.0,0.0,1.0
59570472,0.0,0.0,0.0,0.0,0.0,1.0
59570550,0.0,0.0,0.0,1.0,-1.0,1.0
59570599,0.0,0.0,0.0,1.0,0.0,0.0
59570605,0.0,0.0,0.0,0.0,0.0,1.0
59570674,0.0,0.0,0.0,0.0,0.0,1.0
59570768,0.0,0.0,0.0,2.0,-2.0,1.0
59570813,0.0,0.0,0.0,1.0,-1.0,1.0
78887627,0.0,0.0,0.0,0.0,0.0,1.0
78887738,0.0,0.0,0.0,0.0,0.0,1.0
78887832,0.0,0.0,0.0,1.0,-1.0,1.0
78887871,0.0,0.0,0.0,0.0,0.0,1.0
78887904,0.0,0.0,0.0,1.0,-1.0,1.0
78887911,0.0,0.0,0.0,0.0,0.0,1.0
78887958,0.0,0.0,0.0,0.0,0.0,1.0
78887971,0.0,0.0,0.0,1.0,-1.0,1.0
78888059,0.0,0.0,0.0,3.0,-3.0,1.0
78888117,0.0,0.0,0.0,0.0,0.0,1.0
78888092,0.0,0.0,0.0,0.0,0.0,1.0
78888190,0.0,0.0,0.0,1.0,-1.0,1.0
78888226,0.0,0.0,0.0,0.0,0.0,1.0
78888236,0.0,0.0,0.0,1.0,-1.0,1.0
78888272,0.0,0.0,0.0,0.0,0.0,1.0
78888317,0.0,0.0,0.0,1.0,-1.0,1.0
78888355,0.0,0.0,0.0,3.0,-3.0,1.0
78888440,0.0,0.0,0.0,0.0,0.0,1.0
78888464,0.0,0.0,0.0,0.0,0.0,1.0
78888793,0.0,0.0,0.0,0.0,0.0,1.0
78888806,0.0,0.0,0.0,0.0,0.0,1.0
78888846,0.0,0.0,0.0,1.0,-1.0,1.0
78888871,0.0,0.0,0.0,0.0,0.0,1.0
78888888,0.0,0.0,0.0,0.0,0.0,1.0
78888906,0.0,0.0,0.0,0.0,0.0,1.0
78888913,0.0,0.0,0.0,0.0,0.0,1.0
78888948,0.0,0.0,0.0,0.0,0.0,1.0
78888951,0.0,0.0,0.0,2.0,-2.0,1.0
78889074,0.0,0.0,0.0,0.0,0.0,1.0
78889127,0.0,0.0,0.0,0.0,0.0,1.0
78889189,0.0,0.0,0.0,0.0,0.0,1.0
78889210,0.0,0.0,0.0,1.0,0.0,0.0
78889308,0.0,0.0,0.0,0.0,0.0,1.0
78889340,0.0,0.0,0.0,0.0,0.0,1.0
78889380,0.0,0.0,0.0,0.0,0.0,1.0
78889400,0.0,0.0,0.0,0.0,0.0,1.0
78889406,0.0,0.0,0.0,0.0,0.0,1.0
78889412,0.0,0.0,0.0,1.0,-1.0,1.0
78889407,0.0,0.0,0.0,0.0,0.0,1.0
78889484,0.0,0.0,0.0,2.0,-1.0,0.0
78889519,0.0,0.0,0.0,0.0,0.0,1.0
78889498,0.0,0.0,0.0,1.0,-1.0,1.0
78889526,0.0,0.0,0.0,0.0,0.0,1.0
78889540,0.0,0.0,0.0,1.0,-1.0,1.0
78889630,0.0,0.0,0.0,0.0,0.0,1.0
78889616,0.0,0.0,0.0,0.0,0.0,1.0
78889686,0.0,0.0,0.0,1.0,-1.0,1.0
78889737,0.0,0.0,0.0,0.0,0.0,1.0
78889736,0.0,0.0,0.0,1.0,0.0,0.0
78889764,0.0,0.0,0.0,2.0,-2.0,1.0
78889775,0.0,0.0,0.0,0.0,0.0,1.0
78889785,0.0,0.0,0.0,1.0,0.0,0.0
78889874,0.0,0.0,0.0,1.0,0.0,0.0
78889905,0.0,0.0,0.0,1.0,-1.0,1.0
78889996,0.0,0.0,0.0,0.0,0.0,1.0
78890021,0.0,0.0,0.0,2.0,-2.0,1.0
78890049,0.0,0.0,0.0,1.0,0.0,0.0
78890078,0.0,0.0,0.0,1.0,-1.0,1.0
78890112,0.0,0.0,0.0,0.0,0.0,1.0
78890094,0.0,0.0,0.0,1.0,0.0,0.0
78890163,0.0,0.0,0.0,0.0,0.0,1.0
78890212,0.0,0.0,0.0,0.0,0.0,1.0
78890204,0.0,0.0,0.0,1.0,-1.0,1.0
78890251,0.0,0.0,0.0,1.0,-1.0,1.0
78890236,0.0,0.0,0.0,0.0,0.0,1.0
78890277,0.0,0.0,0.0,0.0,0.0,1.0
78890324,0.0,0.0,0.0,0.0,0.0,1.0
78890401,0.0,0.0,0.0,2.0,-1.0,0.0
78890476,0.0,0.0,0.0,3.0,-3.0,1.0
78890504,0.0,0.0,0.0,2.0,-1.0,0.0
78890530,0.0,0.0,0.0,1.0,-1.0,1.0
78890598,0.0,0.0,0.0,0.0,0.0,1.0
78890638,0.0,0.0,0.0,0.0,0.0,1.0
78890678,0.0,0.0,0.0,0.0,0.0,1.0
78890655,0.0,0.0,0.0,0.0,0.0,1.0
78890727,0.0,0.0,0.0,0.0,0.0,1.0
78890761,0.0,0.0,0.0,0.0,0.0,1.0
78890818,0.0,0.0,0.0,0.0,0.0,1.0
78890826,0.0,0.0,0.0,1.0,0.0,0.0
78890882,0.0,0.0,0.0,1.0,-1.0,1.0
78890886,0.0,0.0,0.0,0.0,0.0,1.0
78890905,0.0,0.0,0.0,0.0,0.0,1.0
78890935,0.0,0.0,0.0,1.0,-1.0,1.0
78890942,0.0,0.0,0.0,0.0,0.0,1.0
78891051,0.0,0.0,0.0,1.0,0.0,0.0
78891067,0.0,0.0,0.0,0.0,0.0,1.0
78891077,0.0,0.0,0.0,0.0,0.0,1.0
78891112,0.0,0.0,0.0,2.0,0.0,-1.0
78891125,0.0,0.0,0.0,0.0,0.0,1.0
78891119,0.0,0.0,0.0,5.0,-5.0,1.0
78891166,0.0,0.0,0.0,0.0,0.0,1.0
78891178,0.0,0.0,0.0,1.0,0.0,0.0
78891250,0.0,0.0,0.0,1.0,-1.0,1.0
78891256,0.0,0.0,0.0,0.0,0.0,1.0
78891319,0.0,0.0,0.0,2.0,-2.0,1.0
78891378,0.0,0.0,0.0,0.0,0.0,1.0
78891372,0.0,0.0,0.0,0.0,0.0,1.0
78891410,0.0,0.0,0.0,0.0,0.0,1.0
78891455,0.0,0.0,0.0,3.0,-2.0,0.0
78891475,0.0,0.0,0.0,1.0,-1.0,1.0
78891488,0.0,0.0,0.0,0.0,0.0,1.0
78891502,0.0,0.0,0.0,0.0,0.0,1.0
78891602,0.0,0.0,0.0,0.0,0.0,1.0
78891603,0.0,0.0,0.0,3.0,-2.0,0.0
78891648,0.0,0.0,0.0,0.0,0.0,1.0
78891728,0.0,0.0,0.0,0.0,0.0,1.0
78891681,0.0,0.0,0.0,2.0,-1.0,0.0
78891724,0.0,0.0,0.0,0.0,0.0,1.0
78891832,0.0,0.0,0.0,0.0,0.0,1.0
78891848,0.0,0.0,0.0,2.0,-1.0,0.0
78891884,0.0,0.0,0.0,0.0,0.0,1.0
78891951,0.0,0.0,0.0,1.0,-1.0,1.0
78891962,0.0,0.0,0.0,0.0,0.0,1.0
78892021,0.0,0.0,0.0,0.0,0.0,1.0
78892103,0.0,0.0,0.0,0.0,0.0,1.0
78892110,0.0,0.0,0.0,0.0,0.0,1.0
78892163,0.0,0.0,0.0,1.0,-1.0,1.0
78892196,0.0,0.0,0.0,1.0,-1.0,1.0
78892268,0.0,0.0,0.0,1.0,-1.0,1.0
78892298,0.0,0.0,0.0,0.0,0.0,1.0
78892292,0.0,0.0,0.0,0.0,0.0,1.0
78892337,0.0,0.0,0.0,1.0,-1.0,1.0
78892345,0.0,0.0,0.0,0.0,0.0,1.0
78892367,0.0,0.0,0.0,0.0,0.0,1.0
78892454,0.0,0.0,0.0,1.0,-1.0,1.0
78892455,0.0,0.0,0.0,0.0,0.0,1.0
78892443,0.0,0.0,0.0,0.0,0.0,1.0
78892440,0.0,0.0,0.0,1.0,0.0,0.0
78892516,0.0,0.0,0.0,0.0,0.0,1.0
78892536,0.0,0.0,0.0,1.0,-1.0,1.0
78892567,0.0,0.0,0.0,0.0,0.0,1.0
78892560,0.0,0.0,0.0,2.0,-1.0,0.0
78892621,0.0,0.0,0.0,0.0,0.0,1.0
78892646,0.0,0.0,0.0,0.0,0.0,1.0
78892654,0.0,0.0,0.0,0.0,0.0,1.0
78892653,0.0,0.0,0.0,1.0,-1.0,1.0
78892719,0.0,0.0,0.0,0.0,0.0,1.0
78892706,0.0,0.0,0.0,0.0,0.0,1.0
78892732,0.0,0.0,0.0,0.0,0.0,1.0
78892728,0.0,0.0,0.0,2.0,-2.0,1.0
78892761,0.0,0.0,0.0,0.0,0.0,1.0
78892790,0.0,0.0,0.0,0.0,0.0,1.0
78892827,0.0,0.0,0.0,0.0,0.0,1.0
78892839,0.0,0.0,0.0,2.0,-2.0,1.0
78892844,0.0,0.0,0.0,0.0,0.0,1.0
78892861,0.0,0.0,0.0,0.0,0.0,1.0
78892913,0.0,0.0,0.0,0.0,0.0,1.0
78892948,0.0,0.0,0.0,1.0,-1.0,1.0
78892953,0.0,0.0,0.0,1.0,0.0,0.0
78892973,0.0,0.0,0.0,0.0,0.0,1.0
78892986,0.0,0.0,0.0,0.0,0.0,1.0
78895719,0.0,0.0,0.0,2.0,-1.0,0.0
