Event, nTightEle, nTightMu, hasOS, nJets, nBJets, hasZCand, nGenMatchedLeptons
362021806,2,0,1,1,0,1,2
362021825,2,0,1,1,0,1,2
362021830,2,0,1,1,0,1,2
362021858,2,0,1,0,0,1,2
362021910,2,0,1,0,0,1,2
362021932,2,0,1,0,0,1,2
362021946,2,0,1,3,0,1,2
362022018,2,0,1,0,0,1,2
362022012,2,0,1,2,0,1,2
362022053,2,0,1,1,1,1,2
362022057,2,0,1,0,0,1,2
362022061,2,0,1,2,1,1,2
402430539,2,0,1,0,0,1,2
402430562,2,0,1,0,0,1,2
402430588,2,0,1,1,0,1,2
402430661,2,0,1,2,0,1,2
402430668,2,0,1,0,0,1,2
402430684,2,0,1,1,0,1,2
402430713,2,0,1,1,1,1,2
402430734,2,0,1,0,0,1,2
402430771,2,0,1,3,0,1,2
402430828,2,0,1,2,2,1,2
402430870,2,0,1,2,0,1,2
402430891,2,0,1,1,0,1,2
402430982,2,0,1,1,0,1,2
402431051,2,0,1,0,0,1,2
402431047,2,0,1,0,0,1,2
402431301,2,0,1,1,0,1,2
402431334,2,0,1,0,0,1,2
402431339,2,0,1,2,0,1,2
402431363,2,0,1,0,0,1,2
402431365,2,0,1,0,0,1,2
402431362,2,0,1,0,0,1,2
402431374,2,0,1,0,0,1,2
402431384,2,0,1,0,0,1,2
402431417,2,0,1,0,0,1,2
402431379,2,0,1,2,1,1,2
402431397,2,0,1,0,0,1,2
402431413,2,0,1,0,0,1,2
402431426,2,0,1,1,1,1,2
402431422,2,0,1,1,0,1,2
402431473,2,0,1,0,0,1,2
402431538,2,0,1,0,0,1,2
402431554,2,0,1,0,0,1,2
402431559,2,0,1,0,0,1,2
402431595,2,0,1,0,0,1,2
402431619,2,0,1,1,0,1,2
402431633,2,0,1,0,0,1,2
402431720,2,0,1,0,0,1,2
402431738,2,0,1,1,0,1,2
402431751,2,0,1,0,0,1,2
402431765,2,0,1,0,0,1,2
402431802,2,0,1,3,0,1,2
402431861,2,0,1,2,0,1,2
402431891,2,0,1,1,0,1,2
402431903,2,0,1,1,1,1,2
402431931,2,0,1,1,0,1,2
402431927,2,0,1,0,0,1,2
402431968,2,0,1,0,0,1,2
402432061,2,0,1,0,0,1,2
402432081,2,0,1,2,0,1,2
402432148,2,0,1,2,1,1,2
402432174,2,0,1,3,2,1,2
402432234,2,0,1,0,0,1,2
402432237,2,0,1,0,0,1,2
402432326,2,0,1,0,0,1,2
402432328,2,0,1,0,0,1,2
402432334,2,0,1,0,0,1,2
402432333,2,0,1,1,1,1,2
402432374,2,0,1,1,0,1,2
402432383,2,0,1,0,0,1,2
402432446,2,0,1,0,0,1,2
402432465,2,0,1,2,1,1,2
402432487,2,0,1,3,1,1,2
402432493,2,0,1,0,0,1,2
402432527,2,0,1,2,0,1,2
402432558,2,0,1,0,0,1,2
402432571,2,0,1,0,0,1,2
402432576,2,0,1,1,0,1,2
402432623,2,0,1,0,0,1,2
402432607,2,0,1,0,0,1,2
402432611,2,0,1,2,1,1,2
402432624,2,0,1,3,0,1,2
402432638,2,0,1,0,0,1,2
402432634,2,0,1,0,0,1,2
402432682,2,0,1,0,0,1,2
402432652,2,0,1,1,0,1,2
402432676,2,0,1,1,1,1,2
402432722,2,0,1,1,0,1,2
402432736,2,0,1,0,0,1,2
402432789,2,0,1,0,0,1,2
402432823,2,0,1,2,0,1,2
402432850,2,0,1,0,0,1,2
402432847,2,0,1,0,0,1,2
402432820,2,0,1,2,2,1,2
402432962,2,0,1,1,0,1,2
402433025,2,0,1,0,0,1,2
402433036,2,0,1,1,1,1,2
402433041,2,0,1,0,0,1,2
402433051,2,0,1,0,0,1,2
402433064,2,0,1,0,0,1,2
402433131,2,0,1,0,0,1,2
402433199,2,0,1,1,1,1,2
402433245,2,0,1,0,0,1,2
402433295,2,0,1,0,0,1,2
402433308,2,0,1,1,0,1,2
402433304,2,0,1,0,0,1,2
402433361,2,0,1,0,0,1,2
402433391,2,0,1,0,0,1,2
402433386,2,0,1,1,0,1,2
402433430,2,0,1,0,0,1,2
402433435,2,0,1,0,0,1,2
402433482,2,0,1,1,1,1,2
402433507,2,0,1,0,0,1,2
402433529,2,0,1,1,1,1,2
402433579,2,0,1,0,0,1,2
402433637,2,0,1,1,0,1,2
402433719,2,0,1,0,0,1,2
402433779,2,0,1,0,0,1,2
402433815,2,0,1,0,0,1,2
402433818,2,0,1,3,0,1,2
402433874,2,0,1,0,0,1,2
402433893,2,0,1,0,0,1,2
402433902,2,0,1,0,0,1,2
402433914,2,0,1,0,0,1,2
402433882,2,0,1,2,2,1,2
402433943,2,0,1,2,1,1,2
402433966,2,0,1,1,0,1,2
402433974,2,0,1,0,0,1,2
402434012,2,0,1,1,0,1,2
402434075,2,0,1,0,0,1,2
402434232,2,0,1,1,0,1,2
402434280,2,0,1,0,0,1,2
402434292,2,0,1,0,0,1,2
402434326,2,0,1,0,0,1,2
402434362,2,0,1,0,0,1,2
402434455,2,0,1,0,0,1,2
402434530,2,0,1,2,0,1,2
402434550,2,0,1,0,0,1,2
402434532,2,0,1,1,0,1,2
402434565,2,0,1,1,0,1,2
402434558,2,0,1,0,0,1,2
402434667,2,0,1,0,0,1,2
402434650,2,0,1,1,0,1,2
402434672,2,0,1,1,0,1,2
402434673,2,0,1,1,0,1,2
402434699,2,0,1,0,0,1,2
402434724,2,0,1,0,0,1,2
402434750,2,0,1,2,2,1,2
402434820,2,0,1,0,0,1,2
402434854,2,0,1,0,0,1,2
402434870,2,0,1,1,1,1,2
402435004,2,0,1,0,0,1,2
402435074,2,0,1,1,0,1,2
402435089,2,0,1,0,0,1,2
402435124,2,0,1,1,0,1,2
402435143,2,0,1,0,0,1,2
402435224,2,0,1,0,0,1,2
402435260,2,0,1,0,0,1,2
402435298,2,0,1,0,0,1,2
402435372,2,0,1,3,2,1,2
402435425,2,0,1,1,0,1,2
402435443,2,0,1,0,0,1,2
402435470,2,0,1,0,0,1,2
402435457,2,0,1,0,0,1,2
402435482,2,0,1,0,0,1,2
402435520,2,0,1,0,0,1,2
402435581,2,0,1,0,0,1,2
402435597,2,0,1,0,0,1,2
402435584,2,0,1,0,0,1,2
402435595,2,0,1,0,0,1,2
402435616,2,0,1,0,0,1,2
402435643,2,0,1,1,0,1,2
402435662,2,0,1,1,1,1,2
402435671,2,0,1,2,0,1,2
402435775,2,0,1,1,0,1,2
402435812,2,0,1,0,0,1,2
402435817,2,0,1,0,0,1,2
402435845,2,0,1,2,1,1,2
402435857,2,0,1,2,1,1,2
402435869,2,0,1,0,0,1,2
402684517,2,0,1,2,1,1,2
402684605,2,0,1,0,0,1,2
402684620,2,0,1,1,1,1,2
402684664,2,0,1,0,0,1,2
402684709,2,0,1,1,0,1,2
402684778,2,0,1,1,0,1,2
402684819,2,0,1,0,0,1,2
402684828,2,0,1,0,0,1,2
402684876,2,0,1,1,0,1,2
402684925,2,0,1,0,0,1,2
402684942,2,0,1,0,0,1,2
402685015,2,0,1,1,0,1,2
402685061,2,0,1,0,0,1,2
402685101,2,0,1,0,0,1,2
402685095,2,0,1,0,0,1,2
402685238,2,0,1,0,0,1,2
402685332,2,0,1,0,0,1,2
402685471,2,0,1,2,1,1,2
402685476,2,0,1,0,0,1,2
402685541,2,0,1,0,0,1,2
402685602,2,0,1,0,0,1,2
402685604,2,0,1,0,0,1,2
402685616,2,0,1,1,0,1,2
402685622,2,0,1,0,0,1,2
402685667,2,0,1,0,0,1,2
402685701,2,0,1,0,0,1,2
402685740,2,0,1,0,0,1,2
402685770,2,0,1,1,1,1,2
402685778,2,0,1,0,0,1,2
402685782,2,0,1,1,0,1,2
402685841,2,0,1,1,0,1,2
402685884,2,0,1,0,0,1,2
402685879,2,0,1,0,0,1,2
402685900,2,0,1,0,0,1,2
402685909,2,0,1,0,0,1,2
402685954,2,0,1,0,0,1,2
402686062,2,0,1,0,0,1,2
402686071,2,0,1,0,0,1,2
402686085,2,0,1,0,0,1,2
402686094,2,0,1,2,0,1,2
402686105,2,0,1,0,0,1,2
402686112,2,0,1,1,0,1,2
402686098,2,0,1,1,0,1,2
402686139,2,0,1,2,0,1,2
402686157,2,0,1,0,0,1,2
402686195,2,0,1,0,0,1,2
402686243,2,0,1,1,1,1,2
402686261,2,0,1,1,0,1,2
402686245,2,0,1,0,0,1,2
402686274,2,0,1,0,0,1,2
402686322,2,0,1,0,0,1,2
402686330,2,0,1,1,0,1,2
402686349,2,0,1,1,0,1,2
402686455,2,0,1,0,0,1,2
402686488,2,0,1,2,0,1,2
402686524,2,0,1,1,0,1,2
402686527,2,0,1,1,0,1,2
402686565,2,0,1,2,0,1,2
402686668,2,0,1,1,1,1,2
402686727,2,0,1,1,1,1,2
402686746,2,0,1,1,0,1,2
402686749,2,0,1,0,0,1,2
402686779,2,0,1,0,0,1,2
402686869,2,0,1,0,0,1,2
402686898,2,0,1,1,0,1,2
402686972,2,0,1,2,0,1,2
402687111,2,0,1,0,0,1,2
402687113,2,0,1,3,1,1,2
402687135,2,0,1,2,0,1,2
402687147,2,0,1,0,0,1,2
402687156,2,0,1,0,0,1,2
535385112,2,0,1,0,0,1,2
535385115,2,0,1,0,0,1,2
535385136,2,0,1,1,0,1,2
535385143,2,0,1,1,0,1,2
535385165,2,0,1,1,0,1,2
535385212,2,0,1,0,0,1,2
535385254,2,0,1,0,0,1,2
535385245,2,0,1,0,0,1,2
535385258,2,0,1,1,0,1,2
535385301,2,0,1,1,0,1,2
535385343,2,0,1,2,1,1,2
535385381,2,0,1,2,0,1,2
535385373,2,0,1,4,0,1,2
535385394,2,0,1,0,0,1,2
535385416,2,0,1,0,0,1,2
535385495,2,0,1,1,0,1,2
535385558,2,0,1,1,0,1,2
535385590,2,0,1,0,0,1,2
535385635,2,0,1,0,0,1,2
535385624,2,0,1,1,1,1,2
535385626,2,0,1,1,1,1,2
535385721,2,0,1,1,0,1,2
535385713,2,0,1,3,1,1,2
535385736,2,0,1,0,0,1,2
535385812,2,0,1,0,0,1,2
535385899,2,0,1,1,0,1,2
535385849,2,0,1,2,1,1,2
535385900,2,0,1,0,0,1,2
535385908,2,0,1,0,0,1,2
535385941,2,0,1,0,0,1,2
535386021,2,0,1,0,0,1,2
535386045,2,0,1,0,0,1,2
535386049,2,0,1,0,0,1,2
535386068,2,0,1,0,0,1,2
535386060,2,0,1,0,0,1,2
535386087,2,0,1,1,0,1,2
535386134,2,0,1,2,0,1,2
535386160,2,0,1,2,0,1,2
535386179,2,0,1,0,0,1,2
535386201,2,0,1,1,0,1,2
535386230,2,0,1,1,0,1,2
535386222,2,0,1,0,0,1,2
535386248,2,0,1,1,0,1,2
535386253,2,0,1,2,0,1,2
535386324,2,0,1,0,0,1,2
535386349,2,0,1,0,0,1,2
535386383,2,0,1,0,0,1,2
535386370,2,0,1,0,0,1,2
535386425,2,0,1,0,0,1,2
535386411,2,0,1,2,0,1,2
535386423,2,0,1,0,0,1,2
535386462,2,0,1,2,0,1,2
535386457,2,0,1,1,0,1,2
535386529,2,0,1,0,0,1,2
535386546,2,0,1,1,0,1,2
535386556,2,0,1,1,0,1,2
535386567,2,0,1,0,0,1,2
535386601,2,0,1,1,0,1,2
535386629,2,0,1,0,0,1,2
535386762,2,0,1,1,0,1,2
535386749,2,0,1,1,1,1,2
535386879,2,0,1,0,0,1,2
535386910,2,0,1,2,0,1,2
535386933,2,0,1,2,0,1,2
535386944,2,0,1,0,0,1,2
535387042,2,0,1,0,0,1,2
535387027,2,0,1,0,0,1,2
535387048,2,0,1,1,1,1,2
535387063,2,0,1,0,0,1,2
535387090,2,0,1,0,0,1,2
535387129,2,0,1,0,0,1,2
535387201,2,0,1,1,0,1,2
535387251,2,0,1,1,0,1,2
535387249,2,0,1,3,1,1,2
535387286,2,0,1,1,0,1,2
535387418,2,0,1,2,0,1,2
535387405,2,0,1,0,0,1,2
535387458,2,0,1,0,0,1,2
535387492,2,0,1,0,0,1,2
535387583,2,0,1,0,0,1,2
535387584,2,0,1,0,0,1,2
535387611,2,0,1,1,0,1,2
535387654,2,0,1,1,0,1,2
535387695,2,0,1,0,0,1,2
535387769,2,0,1,0,0,1,2
353956618,2,0,1,0,0,1,2
353956636,2,0,1,0,0,1,2
353956632,2,0,1,0,0,1,2
353956613,2,0,1,0,0,1,2
353956718,2,0,1,2,0,1,2
353956736,2,0,1,1,0,1,2
353956752,2,0,1,0,0,1,2
353956725,2,0,1,0,0,1,2
353956735,2,0,1,0,0,1,2
353956754,2,0,1,0,0,1,2
353956761,2,0,1,1,0,1,2
353956810,2,0,1,2,1,1,2
353956841,2,0,1,0,0,1,2
353956818,2,0,1,2,1,1,2
353956878,2,0,1,1,0,1,2
353956879,2,0,1,2,0,1,2
353956907,2,0,1,0,0,1,2
353956994,2,0,1,0,0,1,2
353957042,2,0,1,0,0,1,2
353957058,2,0,1,0,0,1,2
353957072,2,0,1,0,0,1,2
353957108,2,0,1,0,0,1,2
353957110,2,0,1,0,0,1,2
353957132,2,0,1,0,0,1,2
353957178,2,0,1,0,0,1,2
353957194,2,0,1,2,0,1,2
353957187,2,0,1,0,0,1,2
353957228,2,0,1,0,0,1,2
353957260,2,0,1,0,0,1,2
353957288,2,0,1,0,0,1,2
353957357,2,0,1,0,0,1,2
353957366,2,0,1,0,0,1,2
353957383,2,0,1,1,1,1,2
353957403,2,0,1,0,0,1,2
353957441,2,0,1,0,0,1,2
353957446,2,0,1,1,0,1,2
353957467,2,0,1,0,0,1,2
353957492,2,0,1,0,0,1,2
353957503,2,0,1,0,0,1,2
353957600,2,0,1,0,0,1,2
353957596,2,0,1,0,0,1,2
353957595,2,0,1,1,0,1,2
353957693,2,0,1,0,0,1,2
353957703,2,0,1,2,0,1,2
353957715,2,0,1,1,0,1,2
353957741,2,0,1,3,0,1,2
353957758,2,0,1,1,1,1,2
353957746,2,0,1,3,1,1,2
353957769,2,0,1,0,0,1,2
353957781,2,0,1,0,0,1,2
353957778,2,0,1,1,0,1,2
353957812,2,0,1,1,0,1,2
353957944,2,0,1,0,0,1,2
353957931,2,0,1,0,0,1,2
353957971,2,0,1,1,1,1,2
353957992,2,0,1,0,0,1,2
353958027,2,0,1,0,0,1,2
353958018,2,0,1,0,0,1,2
353958117,2,0,1,2,0,1,2
353958197,2,0,1,0,0,1,2
353958214,2,0,1,0,0,1,2
353958167,2,0,1,3,1,1,2
353958238,2,0,1,0,0,1,2
353958251,2,0,1,2,1,1,2
353958306,2,0,1,0,0,1,2
353958294,2,0,1,1,0,1,2
353958315,2,0,1,0,0,1,2
353958389,2,0,1,3,0,1,2
353958418,2,0,1,4,0,1,2
353958440,2,0,1,1,0,1,2
353958457,2,0,1,0,0,1,2
353958474,2,0,1,0,0,1,2
353958503,2,0,1,0,0,1,2
353958519,2,0,1,0,0,1,2
353958558,2,0,1,1,0,1,2
353958585,2,0,1,0,0,1,2
353958609,2,0,1,2,0,1,2
353958681,2,0,1,2,2,1,2
353958660,2,0,1,0,0,1,2
353958831,2,0,1,0,0,1,2
353958782,2,0,1,0,0,1,2
353958879,2,0,1,0,0,1,2
353958898,2,0,1,0,0,1,2
353958883,2,0,1,2,1,1,2
353959059,2,0,1,0,0,1,2
353959106,2,0,1,0,0,1,2
353959136,2,0,1,0,0,1,2
353959168,2,0,1,1,0,1,2
353959175,2,0,1,0,0,1,2
353959192,2,0,1,1,0,1,2
353959231,2,0,1,0,0,1,2
353959290,2,0,1,0,0,1,2
353959299,2,0,1,2,0,1,2
353959313,2,0,1,0,0,1,2
353959435,2,0,1,0,0,1,2
353959448,2,0,1,0,0,1,2
353959471,2,0,1,0,0,1,2
353959482,2,0,1,1,0,1,2
353959487,2,0,1,0,0,1,2
353959484,2,0,1,2,0,1,2
353959525,2,0,1,0,0,1,2
353959582,2,0,1,0,0,1,2
353959577,2,0,1,0,0,1,2
353959638,2,0,1,1,0,1,2
353959659,2,0,1,0,0,1,2
353959653,2,0,1,1,1,1,2
353959689,2,0,1,0,0,1,2
353959684,2,0,1,0,0,1,2
353959738,2,0,1,0,0,1,2
353959777,2,0,1,0,0,1,2
353959769,2,0,1,0,0,1,2
353959837,2,0,1,0,0,1,2
353959854,2,0,1,0,0,1,2
353959892,2,0,1,0,0,1,2
353959985,2,0,1,0,0,1,2
353960014,2,0,1,1,1,1,2
353959994,2,0,1,0,0,1,2
353959995,2,0,1,2,0,1,2
353960053,2,0,1,1,0,1,2
353960058,2,0,1,0,0,1,2
353960098,2,0,1,1,0,1,2
353960138,2,0,1,0,0,1,2
353960130,2,0,1,0,0,1,2
353960140,2,0,1,1,1,1,2
353960203,2,0,1,0,0,1,2
353960414,2,0,1,1,0,1,2
353960425,2,0,1,1,0,1,2
353960592,2,0,1,0,0,1,2
353960598,2,0,1,1,1,1,2
353960636,2,0,1,0,0,1,2
353960666,2,0,1,0,0,1,2
353960734,2,0,1,0,0,1,2
353960726,2,0,1,0,0,1,2
353960738,2,0,1,0,0,1,2
353960774,2,0,1,0,0,1,2
353960824,2,0,1,0,0,1,2
353960841,2,0,1,0,0,1,2
353960896,2,0,1,0,0,1,2
353960934,2,0,1,0,0,1,2
353961000,2,0,1,3,0,1,2
353961003,2,0,1,0,0,1,2
353961088,2,0,1,0,0,1,2
353961195,2,0,1,1,0,1,2
353961249,2,0,1,0,0,1,2
353961265,2,0,1,0,0,1,2
353961278,2,0,1,0,0,1,2
353961341,2,0,1,0,0,1,2
353961373,2,0,1,0,0,1,2
353961399,2,0,1,1,1,1,2
353961436,2,0,1,2,0,1,2
353961462,2,0,1,0,0,1,2
353961467,2,0,1,1,0,1,2
353961488,2,0,1,0,0,1,2
353961494,2,0,1,3,0,1,2
353961585,2,0,1,0,0,1,2
353961604,2,0,1,1,1,1,2
353961680,2,0,1,0,0,1,2
353961667,2,0,1,0,0,1,2
353961736,2,0,1,0,0,1,2
353961731,2,0,1,0,0,1,2
353961761,2,0,1,0,0,1,2
353961907,2,0,1,0,0,1,2
353961935,2,0,1,0,0,1,2
353961963,2,0,1,1,0,1,2
353961954,2,0,1,0,0,1,2
353961976,2,0,1,1,0,1,2
428518339,2,0,1,0,0,1,2
428518332,2,0,1,3,0,1,2
428518355,2,0,1,2,1,1,2
428518366,2,0,1,1,1,1,2
428518385,2,0,1,0,0,1,2
428518407,2,0,1,1,0,1,2
428518547,2,0,1,1,0,1,0
428518581,2,0,1,1,0,1,2
428518596,2,0,1,3,3,1,2
428518618,2,0,1,0,0,1,2
428518637,2,0,1,0,0,1,2
428518646,2,0,1,0,0,1,2
428518622,2,0,1,0,0,1,2
428518653,2,0,1,0,0,1,2
428518639,2,0,1,0,0,1,2
428518652,2,0,1,0,0,1,2
428518734,2,0,1,2,0,1,2
428518771,2,0,1,1,1,1,2
428518862,2,0,1,1,1,1,2
428518885,2,0,1,0,0,1,2
428518928,2,0,1,4,2,1,2
428518951,2,0,1,1,0,1,2
428518955,2,0,1,1,0,1,2
428518991,2,0,1,0,0,1,2
428519007,2,0,1,0,0,1,2
428519098,2,0,1,0,0,1,2
428519104,2,0,1,0,0,1,2
428519086,2,0,1,0,0,1,2
428519128,2,0,1,1,1,1,2
428519177,2,0,1,1,0,1,2
428519178,2,0,1,1,1,1,2
428519246,2,0,1,1,1,1,2
428519301,2,0,1,0,0,1,2
428519341,2,0,1,0,0,1,2
428519353,2,0,1,0,0,1,2
428519357,2,0,1,0,0,1,2
428519388,2,0,1,1,0,1,2
428519432,2,0,1,0,0,1,2
428519477,2,0,1,1,1,1,1
428519553,2,0,1,0,0,1,2
428519574,2,0,1,0,0,1,2
428519585,2,0,1,0,0,1,2
428519601,2,0,1,1,0,1,2
428519636,2,0,1,0,0,1,2
428519641,2,0,1,0,0,1,2
428519651,2,0,1,0,0,1,2
428519756,2,0,1,2,0,1,2
428519813,2,0,1,0,0,1,2
428519937,2,0,1,0,0,1,2
428519961,2,0,1,1,0,1,2
428519956,2,0,1,0,0,1,2
428519951,2,0,1,1,0,1,2
428519978,2,0,1,1,0,1,2
428519985,2,0,1,0,0,1,2
428520056,2,0,1,0,0,1,2
428520120,2,0,1,0,0,1,2
428520137,2,0,1,2,0,1,2
428520173,2,0,1,1,0,1,2
428520196,2,0,1,1,0,1,2
428520210,2,0,1,0,0,1,2
428520219,2,0,1,0,0,1,2
428520220,2,0,1,0,0,1,2
428520246,2,0,1,1,1,1,2
428520405,2,0,1,1,0,1,2
428520408,2,0,1,2,0,1,2
428520551,2,0,1,1,0,1,2
428520575,2,0,1,1,1,1,2
428520601,2,0,1,2,0,1,2
428520631,2,0,1,0,0,1,2
428520614,2,0,1,0,0,1,2
428520641,2,0,1,0,0,1,2
428520674,2,0,1,1,0,1,2
428520675,2,0,1,0,0,1,2
428520717,2,0,1,2,0,1,2
428520718,2,0,1,0,0,1,2
428520748,2,0,1,1,0,1,2
428520742,2,0,1,0,0,1,2
428520763,2,0,1,0,0,1,2
428520866,2,0,1,0,0,1,2
428520858,2,0,1,0,0,1,2
428520877,2,0,1,0,0,1,2
428520938,2,0,1,2,1,1,2
428520946,2,0,1,0,0,1,2
428520965,2,0,1,2,0,1,2
428520986,2,0,1,2,0,1,2
428521023,2,0,1,0,0,1,2
428521047,2,0,1,0,0,1,2
428521074,2,0,1,1,0,1,2
428521196,2,0,1,1,0,1,2
428521362,2,0,1,0,0,1,2
428521322,2,0,1,0,0,1,2
428521381,2,0,1,0,0,1,2
428521382,2,0,1,3,1,1,2
428521477,2,0,1,0,0,1,2
428521555,2,0,1,1,0,1,2
428521595,2,0,1,0,0,1,2
428521687,2,0,1,1,0,1,2
428521844,2,0,1,2,1,1,2
428521856,2,0,1,0,0,1,2
428521878,2,0,1,1,1,1,2
428521892,2,0,1,0,0,1,2
428521971,2,0,1,0,0,1,2
428522007,2,0,1,0,0,1,2
428522043,2,0,1,0,0,1,2
428522080,2,0,1,0,0,1,2
428522098,2,0,1,0,0,1,2
428522066,2,0,1,0,0,1,2
428522090,2,0,1,0,0,1,2
428522126,2,0,1,1,0,1,2
428522109,2,0,1,1,0,1,2
428522137,2,0,1,1,1,1,2
428522139,2,0,1,0,0,1,2
428522152,2,0,1,0,0,1,2
428522194,2,0,1,2,0,1,2
428522320,2,0,1,0,0,1,2
428522324,2,0,1,1,0,1,2
428522364,2,0,1,1,0,1,2
428522421,2,0,1,0,0,1,2
428522446,2,0,1,0,0,1,2
428522499,2,0,1,2,0,1,1
428522523,2,0,1,0,0,1,2
428522551,2,0,1,0,0,1,2
428522606,2,0,1,0,0,1,2
428522609,2,0,1,0,0,1,2
428522663,2,0,1,3,2,1,2
428522706,2,0,1,0,0,1,2
428522759,2,0,1,0,0,1,2
428522770,2,0,1,1,0,1,2
428522927,2,0,1,0,0,1,2
428523019,2,0,1,0,0,1,2
428523022,2,0,1,1,0,1,2
428523043,2,0,1,1,0,1,2
428523069,2,0,1,0,0,1,2
428523110,2,0,1,0,0,1,2
428523112,2,0,1,0,0,1,2
428523072,2,0,1,2,2,1,2
428523126,2,0,1,1,0,1,2
428523123,2,0,1,1,0,1,2
428523190,2,0,1,0,0,1,2
428523177,2,0,1,0,0,1,2
428523176,2,0,1,0,0,1,2
428523231,2,0,1,0,0,1,2
428523409,2,0,1,0,0,1,2
428523420,2,0,1,0,0,1,2
428523418,2,0,1,1,0,1,2
428523433,2,0,1,0,0,1,2
428523463,2,0,1,1,1,1,2
428523496,2,0,1,0,0,1,2
428523504,2,0,1,0,0,1,2
428523474,2,0,1,5,0,1,2
428523526,2,0,1,1,0,1,2
428523557,2,0,1,1,0,1,2
428523594,2,0,1,1,1,1,2
428523595,2,0,1,0,0,1,2
428523597,2,0,1,0,0,1,2
428523621,2,0,1,1,0,1,2
428523639,2,0,1,0,0,1,2
428523644,2,0,1,2,1,1,2
428523677,2,0,1,0,0,1,2
428523640,2,0,1,0,0,1,2
429250547,2,0,1,0,0,1,2
429250538,2,0,1,0,0,1,2
429250544,2,0,1,1,0,1,2
429250555,2,0,1,0,0,1,2
429250586,2,0,1,2,1,1,2
429250598,2,0,1,0,0,1,2
429250673,2,0,1,1,0,1,2
429250666,2,0,1,0,0,1,2
429250701,2,0,1,1,0,1,2
429250749,2,0,1,0,0,1,2
429250815,2,0,1,1,0,1,2
429250864,2,0,1,0,0,1,2
429250866,2,0,1,0,0,1,2
429250883,2,0,1,0,0,1,2
429250891,2,0,1,0,0,1,2
429250873,2,0,1,4,1,1,2
429250928,2,0,1,1,1,1,2
429250937,2,0,1,0,0,1,2
429250985,2,0,1,1,0,1,2
429251025,2,0,1,0,0,1,2
429251037,2,0,1,0,0,1,2
429251066,2,0,1,0,0,1,2
429251080,2,0,1,0,0,1,2
429251075,2,0,1,0,0,1,2
429251091,2,0,1,0,0,1,2
429251083,2,0,1,2,0,1,2
429251131,2,0,1,0,0,1,2
429251164,2,0,1,1,0,1,2
429251176,2,0,1,0,0,1,2
429251210,2,0,1,1,0,1,2
429251227,2,0,1,1,0,1,2
429251206,2,0,1,1,0,1,2
429251222,2,0,1,0,0,1,2
429251293,2,0,1,0,0,1,2
429251292,2,0,1,1,0,1,2
429251346,2,0,1,0,0,1,2
429251371,2,0,1,0,0,1,2
429251426,2,0,1,1,1,1,2
429251435,2,0,1,0,0,1,2
429251458,2,0,1,2,0,1,2
429251495,2,0,1,0,0,1,2
429251528,2,0,1,1,0,1,2
429251505,2,0,1,3,0,1,2
429251583,2,0,1,0,0,1,2
429251669,2,0,1,0,0,1,2
429251649,2,0,1,2,0,1,2
429251716,2,0,1,0,0,1,2
429251722,2,0,1,1,0,1,2
429251865,2,0,1,0,0,1,2
429251880,2,0,1,0,0,1,2
429251857,2,0,1,1,0,1,2
429251892,2,0,1,4,1,1,2
429251992,2,0,1,0,0,1,2
429252007,2,0,1,0,0,1,2
429252026,2,0,1,2,1,1,2
429252118,2,0,1,0,0,1,2
429252107,2,0,1,0,0,1,2
429252125,2,0,1,0,0,1,2
429252168,2,0,1,0,0,1,2
429252190,2,0,1,0,0,1,2
429252172,2,0,1,0,0,1,2
429252226,2,0,1,0,0,1,2
429252227,2,0,1,0,0,1,2
429252311,2,0,1,0,0,1,2
429252346,2,0,1,0,0,1,2
429252344,2,0,1,1,0,1,2
429252377,2,0,1,1,0,1,2
429252513,2,0,1,1,1,1,2
429252518,2,0,1,2,1,1,2
429252530,2,0,1,0,0,1,2
429252562,2,0,1,0,0,1,2
429252576,2,0,1,2,2,1,2
429252644,2,0,1,0,0,1,2
429252703,2,0,1,0,0,1,2
429252692,2,0,1,0,0,1,2
429252826,2,0,1,0,0,1,2
429252823,2,0,1,1,1,1,2
429252808,2,0,1,2,0,1,2
429252921,2,0,1,0,0,1,2
429253004,2,0,1,2,0,1,2
429253022,2,0,1,0,0,1,2
429253140,2,0,1,2,0,1,2
429253198,2,0,1,3,2,1,2
366066984,2,0,1,0,0,1,2
366067034,2,0,1,1,0,1,2
366067158,2,0,1,0,0,1,2
366067145,2,0,1,1,0,1,2
366067270,2,0,1,0,0,1,2
366067296,2,0,1,0,0,1,2
366067330,2,0,1,1,0,1,2
366067358,2,0,1,2,0,1,2
366067523,2,0,1,0,0,1,2
366067644,2,0,1,1,0,1,2
366067660,2,0,1,0,0,1,2
366067676,2,0,1,0,0,1,2
366067690,2,0,1,0,0,1,2
366067693,2,0,1,0,0,1,2
366067717,2,0,1,1,1,1,2
366067742,2,0,1,0,0,1,2
366067800,2,0,1,0,0,1,2
366067999,2,0,1,1,1,1,2
366068006,2,0,1,2,0,1,2
366068026,2,0,1,1,0,1,2
366068014,2,0,1,2,2,1,2
366068052,2,0,1,0,0,1,2
366068114,2,0,1,0,0,1,2
366068148,2,0,1,0,0,1,2
366068129,2,0,1,3,1,1,2
366068153,2,0,1,0,0,1,2
366068214,2,0,1,1,0,1,2
366068255,2,0,1,0,0,1,2
366068242,2,0,1,0,0,1,2
