Event, nTightEle, nTightMu, hasOS, hasOS_ZCand, hasSS_ZCand, nGenMatchedLeptons, nFlips, nJets, nBJets
387999313,2,0,1,1,0,2,0,0,0
387999331,2,0,1,1,0,2,0,0,0
387999347,2,0,1,1,0,2,0,1,1
387999341,2,0,1,1,0,2,0,2,0
387999404,2,0,1,1,0,2,0,0,0
387999437,2,0,1,1,0,2,0,0,0
387999445,2,0,1,1,0,2,0,0,0
387999468,2,0,1,1,0,2,0,0,0
387999447,2,0,1,1,0,2,0,1,1
387999485,2,0,1,1,0,2,0,0,0
387999494,2,0,1,1,0,2,0,0,0
387999624,2,0,1,1,0,2,0,0,0
387999722,2,0,1,1,0,2,0,1,0
387999773,2,0,1,1,0,2,0,0,0
387999760,2,0,1,1,0,2,0,2,0
387999770,2,0,1,1,0,1,0,2,0
387999867,2,0,1,1,0,2,0,0,0
387999939,2,0,1,1,0,2,0,0,0
387999986,2,0,1,1,0,2,0,1,0
388000045,2,0,1,1,0,2,0,1,1
388000058,2,0,1,1,0,2,0,2,1
388000126,2,0,1,1,0,2,0,0,0
388000174,2,0,1,1,0,2,0,0,0
388000163,2,0,1,1,0,2,0,0,0
388000184,2,0,1,1,0,2,0,1,0
388000205,2,0,1,1,0,2,0,0,0
388000385,2,0,1,1,0,2,0,0,0
388000401,2,0,1,1,0,2,0,0,0
388000413,2,0,1,1,0,2,0,2,1
388000453,2,0,1,1,0,2,0,0,0
388000474,2,0,1,1,0,2,0,1,0
388000443,2,0,1,1,0,2,0,0,0
388000532,2,0,1,1,0,2,0,1,0
388000555,2,0,1,1,0,2,0,0,0
388000549,2,0,1,1,0,2,0,1,0
388000562,2,0,1,1,0,2,0,2,0
388000607,2,0,1,1,0,2,0,0,0
388000673,2,0,1,1,0,2,0,1,0
388000643,2,0,1,1,0,2,0,0,0
388000711,2,0,1,1,0,2,0,1,1
388000780,2,0,1,1,0,2,0,0,0
388000814,2,0,1,1,0,2,0,1,0
388000893,2,0,1,1,0,2,0,1,0
388000904,2,0,1,1,0,2,0,1,0
388000922,2,0,1,1,0,2,0,1,0
388001018,2,0,1,1,0,2,0,0,0
388001131,2,0,1,1,0,2,0,0,0
388001138,2,0,1,1,0,2,0,0,0
388001220,2,0,1,1,0,2,0,1,0
388001406,2,0,1,1,0,2,0,1,1
388001445,2,0,1,1,0,2,0,0,0
388001426,2,0,1,1,0,2,0,0,0
388001477,2,0,1,1,0,2,0,0,0
388001639,2,0,1,1,0,2,0,0,0
388001739,2,0,1,1,0,2,0,0,0
388001750,2,0,1,1,0,2,0,0,0
388001764,2,0,1,1,0,2,0,0,0
388001767,2,0,1,1,0,2,0,1,1
378420507,2,0,1,1,0,2,0,0,0
378420509,2,0,1,1,0,2,0,0,0
378420539,2,0,1,1,0,2,0,0,0
378420562,2,0,1,1,0,2,0,1,0
378420567,2,0,1,1,0,2,0,1,0
378420618,2,0,1,1,0,2,0,1,1
378420628,2,0,1,1,0,2,0,0,0
378420703,2,0,1,1,0,2,0,0,0
378420702,2,0,1,1,0,2,0,0,0
378420733,2,0,1,1,0,2,0,1,1
378420799,2,0,1,1,0,2,0,0,0
378420837,2,0,1,1,0,2,0,0,0
378421054,2,0,1,1,0,2,0,0,0
378421124,2,0,1,1,0,2,0,0,0
378421095,2,0,1,1,0,2,0,0,0
378421134,2,0,1,1,0,2,0,0,0
378421128,2,0,1,1,0,2,0,0,0
378421153,2,0,1,1,0,2,0,0,0
378421205,2,0,1,1,0,2,0,0,0
378421216,2,0,1,1,0,2,0,0,0
378421373,2,0,1,1,0,2,0,2,0
378421395,2,0,1,1,0,2,0,0,0
378421399,2,0,1,1,0,2,0,0,0
378421489,2,0,1,1,0,2,0,0,0
378421512,2,0,1,1,0,2,0,0,0
378421487,2,0,0,0,1,2,1,0,0
378421537,2,0,1,1,0,2,0,0,0
378421519,2,0,1,1,0,2,0,0,0
378421556,2,0,1,1,0,2,0,0,0
378421562,2,0,1,1,0,2,0,0,0
378421615,2,0,1,1,0,2,0,0,0
378421685,2,0,1,1,0,1,0,2,1
378421770,2,0,1,1,0,2,0,0,0
378421793,2,0,1,1,0,2,0,0,0
378421817,2,0,1,1,0,2,0,0,0
378421841,2,0,1,1,0,2,0,0,0
378421853,2,0,1,1,0,2,0,1,0
378421854,2,0,1,1,0,2,0,1,0
378421900,2,0,1,1,0,2,0,2,1
378422016,2,0,1,1,0,2,0,0,0
378422028,2,0,1,1,0,2,0,0,0
378422075,2,0,1,1,0,2,0,2,2
378422069,2,0,1,1,0,2,0,0,0
378422110,2,0,1,1,0,2,0,0,0
378422181,2,0,1,1,0,2,0,0,0
378422212,2,0,1,1,0,2,0,2,0
378422209,2,0,1,1,0,2,0,2,1
378422222,2,0,1,1,0,2,0,0,0
378422249,2,0,1,1,0,2,0,0,0
378422275,2,0,1,1,0,2,0,1,1
378422418,2,0,1,1,0,2,0,0,0
378422378,2,0,1,1,0,2,0,0,0
378422436,2,0,1,1,0,2,0,3,0
378422469,2,0,1,1,0,2,0,1,1
378422487,2,0,1,1,0,2,0,0,0
378422499,2,0,1,1,0,2,0,1,0
378422516,2,0,1,1,0,2,0,0,0
378422598,2,0,1,1,0,2,0,1,0
378422577,2,0,1,1,0,2,0,0,0
378422629,2,0,1,1,0,2,0,1,1
378422676,2,0,1,1,0,1,0,1,0
378422750,2,0,1,1,0,2,0,1,1
378422724,2,0,1,1,0,2,0,2,1
378422768,2,0,1,1,0,2,0,1,0
378422844,2,0,1,1,0,2,0,0,0
378422837,2,0,1,1,0,2,0,1,1
378422839,2,0,1,1,0,2,0,1,0
378422849,2,0,1,1,0,2,0,0,0
378422877,2,0,1,1,0,2,0,0,0
378422924,2,0,1,1,0,2,0,0,0
378422965,2,0,1,1,0,2,0,0,0
378423009,2,0,1,1,0,2,0,1,1
378423128,2,0,1,1,0,2,0,2,0
378423126,2,0,1,1,0,2,0,0,0
378423138,2,0,1,1,0,2,0,0,0
378423142,2,0,1,1,0,2,0,1,1
378423183,2,0,1,1,0,2,0,0,0
378423242,2,0,1,1,0,2,0,0,0
378423277,2,0,1,1,0,2,0,1,0
378423295,2,0,1,1,0,2,0,0,0
378423357,2,0,1,1,0,2,0,0,0
378423377,2,0,1,1,0,2,0,0,0
378423412,2,0,1,1,0,2,0,0,0
378423414,2,0,1,1,0,2,0,0,0
378423425,2,0,1,1,0,2,0,0,0
378423438,2,0,1,1,0,2,0,0,0
378423463,2,0,1,1,0,2,0,0,0
378423577,2,0,1,1,0,2,0,1,0
378423578,2,0,1,1,0,2,0,0,0
378423587,2,0,1,1,0,2,0,1,1
378423582,2,0,1,1,0,2,0,0,0
378423650,2,0,1,1,0,2,0,1,0
378423656,2,0,1,1,0,2,0,0,0
378423691,2,0,1,1,0,2,0,1,0
378423712,2,0,1,1,0,2,0,0,0
378423697,2,0,1,1,0,2,0,1,0
378423736,2,0,1,1,0,2,0,0,0
378423723,2,0,1,1,0,2,0,0,0
378423764,2,0,1,1,0,2,0,0,0
378423754,2,0,1,1,0,2,0,1,0
378423785,2,0,1,1,0,2,0,1,0
378423795,2,0,1,1,0,2,0,0,0
378423882,2,0,1,1,0,2,0,2,0
378423942,2,0,1,1,0,2,0,2,0
378423971,2,0,1,1,0,2,0,0,0
378423988,2,0,1,1,0,2,0,1,0
378424042,2,0,1,1,0,2,0,0,0
378424060,2,0,1,1,0,2,0,0,0
378424092,2,0,1,1,0,2,0,2,0
378424111,2,0,1,1,0,2,0,1,0
378424125,2,0,1,1,0,2,0,0,0
378424100,2,0,1,1,0,2,0,3,2
378424139,2,0,1,1,0,2,0,2,0
378424190,2,0,1,1,0,2,0,0,0
378424258,2,0,1,1,0,2,0,0,0
378424251,2,0,1,1,0,2,0,0,0
378424274,2,0,1,1,0,2,0,0,0
378424290,2,0,1,1,0,2,0,0,0
378424389,2,0,1,1,0,2,0,0,0
378424392,2,0,1,1,0,2,0,0,0
378424406,2,0,1,1,0,2,0,0,0
378424433,2,0,1,1,0,2,0,0,0
378424489,2,0,1,1,0,2,0,0,0
378424478,2,0,1,1,0,2,0,0,0
378424563,2,0,1,1,0,2,0,0,0
378424584,2,0,1,1,0,2,0,2,1
378424629,2,0,1,1,0,2,0,0,0
378424668,2,0,1,1,0,2,0,0,0
378424704,2,0,1,1,0,2,0,0,0
378424871,2,0,1,1,0,2,0,0,0
378424898,2,0,1,1,0,2,0,0,0
378424926,2,0,1,1,0,2,0,0,0
378424947,2,0,1,1,0,2,0,0,0
378424981,2,0,1,1,0,2,0,0,0
378425076,2,0,1,1,0,2,0,0,0
378425090,2,0,1,1,0,2,0,1,0
378425238,2,0,1,1,0,2,0,1,0
378425244,2,0,1,1,0,2,0,0,0
378425277,2,0,1,1,0,2,0,0,0
378425360,2,0,1,1,0,2,0,0,0
378425398,2,0,1,1,0,2,0,0,0
378425386,2,0,1,1,0,2,0,0,0
378425539,2,0,1,1,0,2,0,0,0
378425545,2,0,1,1,0,2,0,0,0
378425533,2,0,1,1,0,2,0,0,0
378425558,2,0,1,1,0,2,0,0,0
378425579,2,0,1,1,0,2,0,1,0
378425600,2,0,1,1,0,2,0,0,0
378425591,2,0,1,1,0,2,0,0,0
378425652,2,0,1,1,0,2,0,0,0
378425742,2,0,1,1,0,2,0,0,0
378425788,2,0,1,1,0,2,0,0,0
378425851,2,0,1,1,0,2,0,3,0
378425888,2,0,1,1,0,2,0,1,0
378425904,2,0,1,1,0,2,0,0,0
378425910,2,0,1,1,0,2,0,1,0
378425944,2,0,1,1,0,2,0,1,1
378425950,2,0,1,1,0,2,0,0,0
378425962,2,0,1,1,0,2,0,0,0
378426111,2,0,1,1,0,2,0,0,0
378426119,2,0,1,1,0,2,0,1,0
378426233,2,0,1,1,0,2,0,1,0
378426222,2,0,1,1,0,2,0,1,0
378426248,2,0,1,1,0,2,0,1,0
378426292,2,0,1,1,0,2,0,1,0
378426306,2,0,1,1,0,2,0,0,0
378426268,2,0,1,1,0,2,0,0,0
378426338,2,0,1,1,0,2,0,0,0
378426367,2,0,1,1,0,2,0,0,0
378426379,2,0,1,1,0,2,0,0,0
378426465,2,0,1,1,0,2,0,0,0
378426464,2,0,1,1,0,2,0,1,0
378426543,2,0,1,1,0,2,0,0,0
378426568,2,0,1,1,0,2,0,0,0
378426641,2,0,1,1,0,2,0,0,0
378426652,2,0,1,1,0,2,0,1,0
378426681,2,0,1,1,0,2,0,1,0
378426796,2,0,1,1,0,2,0,1,0
378426816,2,0,1,1,0,2,0,0,0
378426840,2,0,1,1,0,2,0,3,1
378426868,2,0,1,1,0,2,0,2,0
378426966,2,0,1,1,0,2,0,2,2
378426970,2,0,1,1,0,2,0,0,0
378427008,2,0,1,1,0,2,0,0,0
378427078,2,0,1,1,0,2,0,0,0
378427121,2,0,1,1,0,2,0,0,0
378427126,2,0,1,1,0,2,0,1,0
378427223,2,0,1,1,0,2,0,0,0
378427206,2,0,1,1,0,2,0,1,0
378427326,2,0,1,1,0,2,0,1,0
378427324,2,0,1,1,0,2,0,0,0
378427378,2,0,1,1,0,2,0,0,0
378427400,2,0,1,1,0,2,0,0,0
378427397,2,0,1,1,0,2,0,0,0
378427398,2,0,1,1,0,2,0,1,0
378427425,2,0,1,1,0,2,0,1,0
378427445,2,0,1,1,0,2,0,1,0
378427467,2,0,1,1,0,2,0,0,0
378427543,2,0,1,1,0,2,0,1,0
378427606,2,0,1,1,0,2,0,1,0
378427626,2,0,1,1,0,2,0,1,0
378427948,2,0,1,1,0,2,0,0,0
378428002,2,0,1,1,0,2,0,0,0
378428130,2,0,1,1,0,2,0,0,0
378428212,2,0,1,1,0,2,0,1,1
378428239,2,0,1,1,0,2,0,0,0
378428276,2,0,1,1,0,2,0,0,0
378428302,2,0,1,1,0,2,0,0,0
378428304,2,0,1,1,0,2,0,0,0
378428330,2,0,1,1,0,2,0,1,0
378428321,2,0,1,1,0,2,0,3,1
378428354,2,0,1,1,0,2,0,0,0
378428337,2,0,1,1,0,2,0,0,0
378428407,2,0,1,1,0,2,0,0,0
378428430,2,0,1,1,0,2,0,0,0
378428455,2,0,1,1,0,2,0,0,0
378428446,2,0,1,1,0,2,0,0,0
378428435,2,0,1,1,0,2,0,1,1
378428649,2,0,1,1,0,2,0,0,0
378428625,2,0,1,1,0,2,0,3,0
378428656,2,0,1,1,0,2,0,2,0
378428729,2,0,1,1,0,2,0,2,0
378428768,2,0,1,1,0,2,0,2,0
378428790,2,0,1,1,0,2,0,0,0
378428772,2,0,1,1,0,2,0,0,0
378428798,2,0,1,1,0,2,0,0,0
378428855,2,0,1,1,0,2,0,2,2
378428970,2,0,1,1,0,2,0,0,0
378429013,2,0,1,1,0,2,0,0,0
378429059,2,0,1,1,0,2,0,1,0
378429104,2,0,1,1,0,2,0,1,0
378429091,2,0,1,1,0,2,0,0,0
378429121,2,0,1,1,0,2,0,0,0
378429137,2,0,1,1,0,2,0,0,0
378429168,2,0,1,1,0,2,0,0,0
378429185,2,0,1,1,0,2,0,2,0
378429193,2,0,1,1,0,2,0,0,0
378429214,2,0,1,1,0,2,0,0,0
378429327,2,0,1,1,0,2,0,0,0
378429329,2,0,1,1,0,2,0,0,0
378429363,2,0,1,1,0,2,0,2,0
378429350,2,0,1,1,0,1,0,0,0
378429380,2,0,1,1,0,2,0,0,0
378429407,2,0,1,1,0,2,0,0,0
378429464,2,0,1,1,0,2,0,0,0
378429467,2,0,1,1,0,2,0,4,2
378429523,2,0,1,1,0,2,0,0,0
378429586,2,0,1,1,0,2,0,0,0
378429578,2,0,1,1,0,2,0,1,0
378429613,2,0,1,1,0,2,0,0,0
378429639,2,0,1,1,0,2,0,0,0
378429700,2,0,1,1,0,2,0,0,0
378429746,2,0,1,1,0,2,0,0,0
378429754,2,0,1,1,0,2,0,0,0
378429763,2,0,1,1,0,2,0,0,0
378429794,2,0,1,1,0,2,0,0,0
378429785,2,0,1,1,0,2,0,1,0
378429909,2,0,1,1,0,2,0,0,0
378429933,2,0,1,1,0,2,0,0,0
378429980,2,0,1,1,0,2,0,0,0
378430048,2,0,1,1,0,2,0,0,0
378430016,2,0,1,1,0,2,0,3,0
378430046,2,0,1,1,0,2,0,0,0
378430110,2,0,1,1,0,2,0,1,0
378430269,2,0,1,1,0,2,0,0,0
378430279,2,0,1,1,0,2,0,0,0
378430366,2,0,1,1,0,2,0,0,0
378430485,2,0,1,1,0,2,0,3,0
378430529,2,0,1,1,0,2,0,0,0
378430578,2,0,1,1,0,2,0,0,0
378430570,2,0,1,1,0,2,0,0,0
378430589,2,0,1,1,0,2,0,1,0
378430603,2,0,1,1,0,2,0,1,0
378430626,2,0,1,1,0,2,0,1,0
378430666,2,0,1,1,0,2,0,0,0
378430680,2,0,1,1,0,2,0,2,1
378430712,2,0,1,1,0,2,0,0,0
378430798,2,0,1,1,0,2,0,1,0
378430795,2,0,1,1,0,2,0,1,0
378430814,2,0,1,1,0,2,0,2,1
378430873,2,0,1,1,0,2,0,0,0
378430839,2,0,1,1,0,2,0,2,1
378430887,2,0,1,1,0,2,0,1,0
378430909,2,0,1,1,0,2,0,0,0
378430932,2,0,1,1,0,2,0,0,0
378430926,2,0,1,1,0,2,0,1,1
378430952,2,0,1,1,0,2,0,1,0
378430977,2,0,1,1,0,2,0,0,0
378431082,2,0,1,1,0,2,0,0,0
378431075,2,0,1,1,0,2,0,1,0
378431072,2,0,1,1,0,2,0,1,0
378431099,2,0,1,1,0,2,0,0,0
378431161,2,0,1,1,0,2,0,0,0
378431219,2,0,1,1,0,2,0,1,1
378431222,2,0,1,1,0,2,0,0,0
378431194,2,0,1,1,0,2,0,1,0
378431308,2,0,1,1,0,2,0,0,0
382219547,2,0,1,1,0,2,0,0,0
382219540,2,0,1,1,0,2,0,0,0
382219567,2,0,1,1,0,2,0,0,0
382219687,2,0,1,1,0,2,0,1,0
382219807,2,0,1,1,0,2,0,0,0
382219838,2,0,1,1,0,2,0,0,0
382219825,2,0,1,1,0,2,0,1,1
382219879,2,0,1,1,0,2,0,0,0
382219875,2,0,1,1,0,2,0,0,0
382219945,2,0,1,1,0,2,0,1,0
382219954,2,0,1,1,0,2,0,0,0
382219952,2,0,1,1,0,2,0,0,0
382219969,2,0,1,1,0,2,0,0,0
382219985,2,0,1,1,0,2,0,0,0
382220069,2,0,1,1,0,2,0,0,0
382220111,2,0,1,1,0,2,0,1,0
382220149,2,0,1,1,0,2,0,1,1
382220290,2,0,1,1,0,2,0,1,0
382220315,2,0,1,1,0,2,0,1,0
382220335,2,0,1,1,0,2,0,1,1
382220369,2,0,1,1,0,2,0,0,0
382220480,2,0,1,1,0,2,0,2,0
382220604,2,0,1,1,0,2,0,0,0
382220593,2,0,1,1,0,2,0,0,0
382220641,2,0,1,1,0,2,0,0,0
382220666,2,0,1,1,0,2,0,1,1
382220671,2,0,1,1,0,2,0,0,0
382220698,2,0,1,1,0,2,0,0,0
382220699,2,0,1,1,0,2,0,1,0
382220759,2,0,1,1,0,2,0,0,0
382220853,2,0,1,1,0,2,0,0,0
382220925,2,0,1,1,0,2,0,0,0
382220957,2,0,1,1,0,2,0,1,0
382220988,2,0,1,1,0,2,0,0,0
382221084,2,0,1,1,0,2,0,0,0
382221074,2,0,1,1,0,2,0,0,0
382221121,2,0,1,1,0,2,0,1,0
382221139,2,0,1,1,0,2,0,1,0
382221148,2,0,1,1,0,2,0,1,1
382221250,2,0,1,1,0,2,0,1,1
382221284,2,0,1,1,0,2,0,1,1
382221355,2,0,1,1,0,2,0,0,0
382221360,2,0,1,1,0,2,0,0,0
382221306,2,0,1,1,0,2,0,1,1
382221388,2,0,1,1,0,2,0,1,1
382221398,2,0,1,1,0,2,0,0,0
382221359,2,0,1,1,0,2,0,0,0
382221428,2,0,1,1,0,2,0,0,0
382221530,2,0,1,1,0,2,0,0,0
382221550,2,0,1,1,0,2,0,0,0
382221601,2,0,1,1,0,2,0,0,0
382221639,2,0,1,1,0,2,0,0,0
382221752,2,0,1,1,0,2,0,1,0
382221756,2,0,1,1,0,2,0,0,0
382221790,2,0,1,1,0,2,0,2,2
382221798,2,0,1,1,0,2,0,0,0
382221809,2,0,1,1,0,2,0,1,0
382221832,2,0,1,1,0,2,0,0,0
382221847,2,0,1,1,0,2,0,0,0
382222012,2,0,1,1,0,2,0,0,0
382222024,2,0,1,1,0,2,0,1,1
382222125,2,0,1,1,0,2,0,1,0
382222186,2,0,1,1,0,2,0,0,0
388001868,2,0,1,1,0,2,0,0,0
388001874,2,0,1,1,0,2,0,0,0
388001952,2,0,1,1,0,2,0,0,0
388001946,2,0,1,1,0,2,0,1,0
388002005,2,0,1,1,0,2,0,0,0
388002065,2,0,1,1,0,2,0,1,0
388002080,2,0,1,1,0,2,0,2,0
388002092,2,0,1,1,0,2,0,0,0
388002205,2,0,1,1,0,2,0,0,0
388002255,2,0,1,1,0,2,0,0,0
388002265,2,0,1,1,0,2,0,0,0
388002273,2,0,1,1,0,2,0,1,1
388002300,2,0,1,1,0,2,0,0,0
388002364,2,0,1,1,0,2,0,0,0
388002337,2,0,1,1,0,2,0,0,0
388002398,2,0,1,1,0,2,0,0,0
388002443,2,0,1,1,0,2,0,0,0
388002419,2,0,1,1,0,2,0,3,1
388002483,2,0,1,1,0,2,0,0,0
388002493,2,0,1,1,0,2,0,2,0
388002538,2,0,1,1,0,2,0,2,2
388002556,2,0,1,1,0,2,0,0,0
388002597,2,0,1,1,0,2,0,0,0
388002668,2,0,1,1,0,2,0,0,0
388002721,2,0,1,1,0,2,0,1,0
388002711,2,0,1,1,0,2,0,0,0
388002726,2,0,1,1,0,2,0,0,0
388002756,2,0,1,1,0,2,0,1,1
388002767,2,0,1,1,0,2,0,1,1
388002775,2,0,1,1,0,2,0,0,0
388002753,2,0,1,1,0,2,0,0,0
388002813,2,0,1,1,0,2,0,0,0
388002849,2,0,1,1,0,2,0,0,0
388002876,2,0,1,1,0,2,0,0,0
388002888,2,0,1,1,0,2,0,0,0
388002923,2,0,1,1,0,2,0,0,0
388002916,2,0,1,1,0,2,0,2,0
388002919,2,0,1,1,0,2,0,0,0
388002974,2,0,1,1,0,2,0,0,0
388003048,2,0,1,1,0,2,0,0,0
388003065,2,0,1,1,0,2,0,2,0
388003069,2,0,1,1,0,2,0,0,0
388003160,2,0,1,1,0,2,0,2,0
388003310,2,0,1,1,0,2,0,1,0
388003314,2,0,1,1,0,2,0,0,0
388003456,2,0,1,1,0,2,0,1,0
388003478,2,0,1,1,0,2,0,1,0
388003466,2,0,1,1,0,2,0,2,0
388003561,2,0,1,1,0,2,0,2,0
388003586,2,0,1,1,0,2,0,0,0
388003628,2,0,1,1,0,2,0,0,0
388003678,2,0,1,1,0,2,0,0,0
388003694,2,0,1,1,0,2,0,0,0
388003705,2,0,1,1,0,2,0,0,0
388003751,2,0,1,1,0,2,0,0,0
388003743,2,0,1,1,0,2,0,2,0
388003935,2,0,1,1,0,2,0,1,0
388003977,2,0,1,1,0,2,0,2,1
388003981,2,0,1,1,0,2,0,1,0
388004001,2,0,1,1,0,2,0,2,0
388004043,2,0,1,1,0,2,0,0,0
388004067,2,0,1,1,0,2,0,1,0
388004097,2,0,1,1,0,2,0,0,0
388004120,2,0,1,1,0,2,0,0,0
388004128,2,0,1,1,0,2,0,1,0
388004175,2,0,1,1,0,2,0,1,0
388004192,2,0,1,1,0,2,0,0,0
388004217,2,0,1,1,0,2,0,0,0
388004278,2,0,1,1,0,2,0,0,0
388004262,2,0,1,1,0,2,0,2,1
388004294,2,0,1,1,0,2,0,1,0
388004301,2,0,1,1,0,2,0,1,1
388004326,2,0,1,1,0,2,0,0,0
388004356,2,0,1,1,0,2,0,0,0
388004369,2,0,1,1,0,2,0,1,0
388004379,2,0,1,1,0,2,0,0,0
388004393,2,0,1,1,0,2,0,0,0
388004432,2,0,1,1,0,2,0,1,1
388004425,2,0,1,1,0,2,0,1,0
388004434,2,0,1,1,0,2,0,1,1
388004466,2,0,1,1,0,2,0,0,0
388385491,2,0,1,1,0,2,0,0,0
388385521,2,0,1,1,0,2,0,1,1
388385528,2,0,1,1,0,2,0,1,0
388385537,2,0,1,1,0,2,0,1,0
388385575,2,0,1,1,0,2,0,0,0
388385608,2,0,1,1,0,2,0,0,0
388385709,2,0,1,1,0,2,0,0,0
388385749,2,0,1,1,0,2,0,1,0
388385755,2,0,1,1,0,2,0,3,0
388385860,2,0,1,1,0,2,0,0,0
388385956,2,0,1,1,0,2,0,0,0
388386068,2,0,1,1,0,2,0,1,1
388386050,2,0,1,1,0,2,0,2,0
388386179,2,0,1,1,0,2,0,0,0
388386188,2,0,1,1,0,2,0,1,0
388386234,2,0,1,1,0,2,0,0,0
388386308,2,0,1,1,0,2,0,2,0
388386326,2,0,1,1,0,2,0,1,0
388386360,2,0,1,1,0,2,0,1,1
388386363,2,0,1,1,0,2,0,0,0
388386376,2,0,1,1,0,2,0,0,0
388386472,2,0,1,1,0,2,0,2,1
388386478,2,0,1,1,0,2,0,0,0
388386548,2,0,1,1,0,2,0,0,0
388386569,2,0,1,1,0,2,0,0,0
388386559,2,0,1,1,0,2,0,3,0
388386684,2,0,1,1,0,2,0,1,0
388386725,2,0,1,1,0,2,0,0,0
388386797,2,0,1,1,0,2,0,0,0
388386823,2,0,1,1,0,2,0,0,0
388386857,2,0,1,1,0,2,0,1,0
388386889,2,0,1,1,0,2,0,0,0
388386948,2,0,1,1,0,2,0,0,0
388387010,2,0,1,1,0,2,0,1,1
388387002,2,0,1,1,0,2,0,0,0
388387097,2,0,1,1,0,2,0,1,0
388387087,2,0,1,1,0,2,0,0,0
388387162,2,0,1,1,0,1,0,0,0
388387235,2,0,1,1,0,2,0,1,0
388387262,2,0,1,1,0,2,0,1,0
388387245,2,0,1,1,0,2,0,1,1
388387268,2,0,1,1,0,2,0,0,0
388387310,2,0,1,1,0,2,0,1,0
388387347,2,0,1,1,0,2,0,2,0
388387550,2,0,1,1,0,2,0,0,0
388387590,2,0,1,1,0,2,0,2,1
388387620,2,0,1,1,0,2,0,0,0
388387608,2,0,1,1,0,2,0,2,0
388387624,2,0,1,1,0,2,0,2,1
388387697,2,0,1,1,0,2,0,1,0
388387717,2,0,1,1,0,2,0,2,0
388387726,2,0,1,1,0,2,0,0,0
388387926,2,0,1,1,0,2,0,1,0
388387938,2,0,1,1,0,2,0,0,0
388387984,2,0,1,1,0,2,0,0,0
388387994,2,0,1,1,0,2,0,0,0
388388033,2,0,1,1,0,2,0,0,0
388388064,2,0,1,1,0,2,0,0,0
388388140,2,0,1,1,0,2,0,1,0
388388169,2,0,1,1,0,2,0,2,0
388253101,2,0,1,1,0,2,0,0,0
388253165,2,0,1,1,0,2,0,2,0
388253201,2,0,1,1,0,2,0,0,0
388253254,2,0,1,1,0,2,0,0,0
388253272,2,0,1,1,0,2,0,0,0
388253248,2,0,1,1,0,2,0,2,0
388253283,2,0,1,1,0,2,0,1,0
388253360,2,0,1,1,0,2,0,1,0
388253379,2,0,1,1,0,2,0,0,0
388253380,2,0,1,1,0,2,0,0,0
388253403,2,0,1,1,0,2,0,1,0
388253422,2,0,1,1,0,2,0,2,1
388253448,2,0,1,1,0,2,0,2,0
388253458,2,0,1,1,0,2,0,0,0
388253490,2,0,1,1,0,2,0,1,0
388253477,2,0,1,1,0,2,0,0,0
388253520,2,0,1,1,0,2,0,1,1
388253519,2,0,1,1,0,2,0,0,0
388253586,2,0,1,1,0,2,0,0,0
388253668,2,0,1,1,0,2,0,0,0
388253670,2,0,1,1,0,2,0,1,0
388253700,2,0,1,1,0,2,0,0,0
388253697,2,0,1,1,0,2,0,2,2
388253706,2,0,1,1,0,2,0,0,0
388253714,2,0,1,1,0,2,0,1,0
388253724,2,0,1,1,0,2,0,2,0
388253838,2,0,1,1,0,2,0,0,0
388253849,2,0,1,1,0,2,0,1,0
388253930,2,0,1,1,0,2,0,1,0
388254000,2,0,1,1,0,2,0,0,0
388254024,2,0,1,1,0,2,0,1,0
388254078,2,0,1,1,0,2,0,0,0
388254125,2,0,1,1,0,2,0,1,1
388254134,2,0,1,1,0,2,0,0,0
388254161,2,0,1,1,0,2,0,1,0
388254194,2,0,1,1,0,2,0,0,0
388254213,2,0,1,1,0,2,0,0,0
388254247,2,0,1,1,0,2,0,0,0
388254236,2,0,1,1,0,2,0,2,1
388254243,2,0,1,1,0,2,0,1,0
388254268,2,0,1,1,0,2,0,0,0
388254275,2,0,1,1,0,2,0,0,0
388254283,2,0,1,1,0,2,0,0,0
388254274,2,0,1,1,0,2,0,3,3
388254339,2,0,1,1,0,2,0,0,0
388254376,2,0,1,1,0,2,0,1,1
388254386,2,0,1,1,0,2,0,0,0
388254463,2,0,1,1,0,2,0,0,0
388254464,2,0,1,1,0,2,0,5,0
388254510,2,0,1,1,0,2,0,0,0
388254581,2,0,1,1,0,2,0,0,0
388254587,2,0,1,1,0,2,0,0,0
388254599,2,0,1,1,0,2,0,0,0
388254614,2,0,1,1,0,2,0,0,0
388254638,2,0,1,1,0,2,0,0,0
388254613,2,0,1,1,0,2,0,2,0
388254637,2,0,1,1,0,2,0,0,0
388254656,2,0,1,1,0,2,0,1,1
388254795,2,0,1,1,0,2,0,2,0
388254787,2,0,1,1,0,2,0,0,0
388254865,2,0,1,1,0,2,0,0,0
388254984,2,0,1,1,0,2,0,0,0
388255131,2,0,1,1,0,2,0,0,0
388255156,2,0,1,1,0,2,0,0,0
388255174,2,0,1,1,0,2,0,0,0
388255291,2,0,1,1,0,2,0,0,0
388255339,2,0,1,1,0,2,0,1,0
388255359,2,0,1,1,0,2,0,1,0
388255396,2,0,1,1,0,2,0,0,0
388255443,2,0,1,1,0,2,0,0,0
388255456,2,0,1,1,0,2,0,1,0
388255552,2,0,1,1,0,2,0,0,0
388255640,2,0,1,1,0,2,0,0,0
388255678,2,0,1,1,0,2,0,0,0
